ID,Carriera Triennale,Scuola Triennale,CDS Triennale,Maturità,Carriera Magistrale,Scuola Magistrale,CDS Magistrale
99687070,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,SCIENTIFICA,#N/D,,
99897930,ATTIVO,Arc - Urb - Cost,INGEGNERIA EDILE,SCIENTIFICA,#N/D,,
99869345,DECADUTO,Ing Ind - Inf,INGEGNERIA INFORMATICA (ON LINE),SCIENTIFICA,#N/D,,
99615904,ATTIVO,Arc - Urb - Cost,ARCHITETTURA AMBIENTALE,SCIENTIFICA,#N/D,,
99614298,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA DEI MATERIALI E DELLE NANOTECNOLOGIE,SCIENTIFICA,#N/D,,
99625595,TITOLO CONSEGUITO,Des,DESIGN DELLA MODA,SCIENTIFICA,#N/D,,
99652332,RINUNCIA AGLI STUDI,Ing Ind - Inf,INGEGNERIA ELETTRONICA,SCIENTIFICA,#N/D,,
99676759,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ENERGETICA,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ENERGETICA
99623503,DECADUTO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,SCIENTIFICA,#N/D,,
99624023,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,SCIENTIFICA,#N/D,,
99693441,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA BIOMEDICA,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA BIOMEDICA
99707885,DECADUTO,Des,DESIGN DELLA MODA,SCIENTIFICA,#N/D,,
99673447,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,SCIENTIFICA,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA
99634378,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA MECCANICA,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA MECCANICA
99678660,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE
99680435,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA DEI MATERIALI E DELLE NANOTECNOLOGIE,SCIENTIFICA,#N/D,,
99641591,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA MECCANICA,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA MECCANICA
99687792,TITOLO CONSEGUITO,Des,DESIGN DEGLI INTERNI,SCIENTIFICA,#N/D,,
99680400,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA MATEMATICA,SCIENTIFICA,#N/D,,
99711319,TITOLO CONSEGUITO,Ing - Civ,INGEGNERIA PER L'AMBIENTE E IL TERRITORIO,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA DELLA PREVENZIONE E DELLA SICUREZZA NELL'INDUSTRIA DI PROCESSO
99691121,DECADUTO,Ing - Civ,INGEGNERIA PER L'AMBIENTE E IL TERRITORIO,SCIENTIFICA,#N/D,,
99680749,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE
99672915,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA DELLE COSTRUZIONI,SCIENTIFICA,#N/D,,
99623140,ATTIVO,Des,DESIGN DEGLI INTERNI,SCIENTIFICA,#N/D,,
99680440,CONGEDATO,Ing Ind - Inf,INGEGNERIA GESTIONALE,SCIENTIFICA,#N/D,,
99661176,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE
99711700,RINUNCIA AGLI STUDI,Ing Ind - Inf,INGEGNERIA AEROSPAZIALE,SCIENTIFICA,#N/D,,
99611551,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA AMBIENTALE,SCIENTIFICA,#N/D,,
99692056,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE
99706336,TITOLO CONSEGUITO,Arc - Urb - Cost,INGEGNERIA EDILE,SCIENTIFICA,#N/D,,
99671226,TITOLO CONSEGUITO,Arc - Urb - Cost,INGEGNERIA DELL' EDILIZIA,SCIENTIFICA,TITOLO CONSEGUITO,Arc - Urb - Cost,INGEGNERIA DEI SISTEMI EDILIZI
99601047,RINUNCIA AGLI STUDI,Ing Ind - Inf,INGEGNERIA INFORMATICA,SCIENTIFICA,#N/D,,
99654763,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA DELL'AUTOMAZIONE,SCIENTIFICA,#N/D,,
99654768,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE,SCIENTIFICA,#N/D,,
99604937,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA DEI MATERIALI E DELLE NANOTECNOLOGIE,SCIENTIFICA,#N/D,,
99739208,DECADUTO,Arc - Urb - Cost,ARCHITETTURA AMBIENTALE,SCIENTIFICA,#N/D,,
99592730,DECADUTO,Ing Ind - Inf,INGEGNERIA ELETTRICA,SCIENTIFICA,#N/D,,
99618610,CONGEDATO,Ing Ind - Inf,INGEGNERIA BIOMEDICA,SCIENTIFICA,#N/D,,
99653837,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE
99689569,TITOLO CONSEGUITO,Des,DESIGN DEL PRODOTTO INDUSTRIALE,SCIENTIFICA,#N/D,,
99711716,DECADUTO,Arc - Urb - Cost,INGEGNERIA DELL' EDILIZIA,SCIENTIFICA,#N/D,,
99623115,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA DELLE COSTRUZIONI,SCIENTIFICA,#N/D,,
99624727,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA AEROSPAZIALE,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA SPAZIALE
99988748,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA FISICA,SCIENTIFICA,#N/D,,
99678941,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA BIOMEDICA,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA BIOMEDICA
99678971,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ENERGETICA,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ENERGETICA
99608209,TITOLO CONSEGUITO,Arc - Urb - Cost,INGEGNERIA DELL' EDILIZIA,SCIENTIFICA,#N/D,,
99595701,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE,SCIENTIFICA,#N/D,,
99679508,DECADUTO,Ing Ind - Inf,INGEGNERIA DELL'AUTOMAZIONE,SCIENTIFICA,#N/D,,
99639311,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA MATEMATICA,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA MATEMATICA
99620544,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA DELLE COSTRUZIONI,SCIENTIFICA,#N/D,,
99689368,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,SCIENTIFICA,DECADUTO,Arc - Urb - Cost,ARCHITETTURA - ARCHITETTURA DELLE COSTRUZIONI
99696329,TITOLO CONSEGUITO,Des,DESIGN DELLA COMUNICAZIONE,SCIENTIFICA,#N/D,,
99695617,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ELETTRONICA,SCIENTIFICA,#N/D,,
99626842,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE
99602914,RINUNCIA AGLI STUDI,Ing Ind - Inf,INGEGNERIA ENERGETICA,SCIENTIFICA,#N/D,,
99634589,TITOLO CONSEGUITO,Arc - Urb - Cost,INGEGNERIA DELL' EDILIZIA,SCIENTIFICA,#N/D,,
99608513,DECADUTO,Ing Ind - Inf,INGEGNERIA BIOMEDICA,SCIENTIFICA,#N/D,,
99676901,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA MECCANICA,SCIENTIFICA,#N/D,,
99679459,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA AEROSPAZIALE,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA AERONAUTICA
99708500,RINUNCIA AGLI STUDI,Ing Ind - Inf,INGEGNERIA ELETTRICA,SCIENTIFICA,#N/D,,
99604935,DECADUTO,Arc - Urb - Cost,INGEGNERIA DELL' EDILIZIA,SCIENTIFICA,#N/D,,
99597940,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,SCIENTIFICA,#N/D,,
99602959,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA INFORMATICA,SCIENTIFICA,#N/D,,
99602691,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA FISICA,SCIENTIFICA,#N/D,,
99696739,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA INFORMATICA,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA INFORMATICA
99624385,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA AMBIENTALE,SCIENTIFICA,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA
99609624,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA MECCANICA,SCIENTIFICA,#N/D,,
99678638,TITOLO CONSEGUITO,Ing - Civ,INGEGNERIA CIVILE,SCIENTIFICA,#N/D,,
99660874,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE
99679474,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA MECCANICA,SCIENTIFICA,#N/D,,
99656527,DECADUTO,Ing Ind - Inf,INGEGNERIA ELETTRONICA,SCIENTIFICA,#N/D,,
99690701,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,SCIENTIFICA,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA
99624903,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,CLASSICA,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA
99943014,DECADUTO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,SCIENTIFICA,#N/D,,
99609673,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ENERGETICA,CLASSICA,#N/D,,
99597172,DECADUTO,Des,DESIGN DEL PRODOTTO INDUSTRIALE,ARTE APPLICATA,#N/D,,
99710664,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ENERGETICA,SCIENTIFICA,#N/D,,
99662453,TITOLO CONSEGUITO,Arc - Urb - Cost,INGEGNERIA DELL' EDILIZIA,SCIENTIFICA,#N/D,,
99672945,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA DELLE COSTRUZIONI,SCIENTIFICA,CONGEDATO,Arc - Urb - Cost,ARCHITETTURA - ARCHITETTURA DELLE COSTRUZIONI
99903803,DECADUTO,Ing Ind - Inf,INGEGNERIA INFORMATICA,SCIENTIFICA,#N/D,,
99673418,TITOLO CONSEGUITO,Des,DESIGN DEGLI INTERNI,ARTISTICA (QUINQUENNALE),#N/D,,
99708112,TITOLO CONSEGUITO,Des,DISEGNO INDUSTRIALE,SCIENTIFICA,#N/D,,
99621419,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA DELLE TELECOMUNICAZIONI,SCIENTIFICA,#N/D,,
99696293,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE
99671655,TITOLO CONSEGUITO,Des,DESIGN DEL PRODOTTO INDUSTRIALE,ARTISTICA (QUINQUENNALE),#N/D,,
99672054,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,SCIENTIFICA,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA
99605928,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA BIOMEDICA,SCIENTIFICA,#N/D,,
99648360,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA AMBIENTALE,SCIENTIFICA,#N/D,,
99594362,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA E PRODUZIONE EDILIZIA,TECNICA PER GEOMETRI,#N/D,,
99690508,TITOLO CONSEGUITO,Arc - Urb - Cost,URBANISTICA,CLASSICA,TITOLO CONSEGUITO,Arc - Urb - Cost,PIANIFICAZIONE URBANA E POLITICHE TERRITORIALI
99809090,ATTIVO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,TECNICA INDUSTRIALE,#N/D,,
99625795,RINUNCIA AGLI STUDI,Ing - Civ,INGEGNERIA CIVILE,SCIENTIFICA,#N/D,,
99675223,CONGEDATO,Ing Ind - Inf,INGEGNERIA MECCANICA,SCIENTIFICA,#N/D,,
99820285,DECADUTO,Ing Ind - Inf,INGEGNERIA GESTIONALE,SCIENTIFICA,#N/D,,
99625508,TITOLO CONSEGUITO,Des,DESIGN DEL PRODOTTO INDUSTRIALE,SCIENTIFICA,TITOLO CONSEGUITO,Des,DESIGN & ENGINEERING
99674313,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,SCIENTIFICA,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA
99721558,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,SCIENTIFICA,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA - PROGETTAZIONE ARCHITETTONICA
99606634,RINUNCIA AGLI STUDI,Ing Ind - Inf,INGEGNERIA GESTIONALE,SCIENTIFICA,#N/D,,
99662004,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA AMBIENTALE,SCIENTIFICA,#N/D,,
99625165,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA AMBIENTALE,SCIENTIFICA,#N/D,,
99654553,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,SCIENTIFICA,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA
99626743,DECADUTO,Ing Ind - Inf,INGEGNERIA ELETTRONICA,SCIENTIFICA,#N/D,,
99660341,RINUNCIA AGLI STUDI,Ing - Civ,INGEGNERIA CIVILE,SCIENTIFICA,#N/D,,
99625296,DECADUTO,Arc - Urb - Cost,URBANISTICA,TECNICA PER GEOMETRI,#N/D,,
99658443,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA MECCANICA,SCIENTIFICA,#N/D,,
99659225,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ENERGETICA,SCIENTIFICA,#N/D,,
99677235,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE
99676779,DECADUTO,Ing Ind - Inf,INGEGNERIA INFORMATICA,TECNICA INDUSTRIALE,#N/D,,
99988319,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE
99731756,TITOLO CONSEGUITO,Ing - Civ,INGEGNERIA CIVILE,TECNICA INDUSTRIALE,#N/D,,
99694652,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA AEROSPAZIALE,TECNICA AERONAUTICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA AERONAUTICA
99815362,TITOLO CONSEGUITO,Des,DESIGN DELLA MODA,CLASSICA,#N/D,,
99609478,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA MECCANICA,SCIENTIFICA,#N/D,,
99820115,DECADUTO,Ing Ind - Inf,INGEGNERIA DELLE TELECOMUNICAZIONI,TECNICA INDUSTRIALE,#N/D,,
99799608,DECADUTO,Arc - Urb - Cost,INGEGNERIA EDILE,TECNICA PER GEOMETRI,#N/D,,
99966678,DECADUTO,Ing Ind - Inf,INGEGNERIA ENERGETICA,SCIENTIFICA,#N/D,,
99696878,TITOLO CONSEGUITO,Ing - Civ,INGEGNERIA PER L'AMBIENTE E IL TERRITORIO,SCIENTIFICA,#N/D,,
99678060,TITOLO CONSEGUITO,Des,DESIGN DELLA COMUNICAZIONE,SCIENTIFICA,#N/D,,
99693098,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA BIOMEDICA,PROFESSIONALE (QUINQUENNALE),TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA BIOMEDICA
99687573,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA DELLE COSTRUZIONI,SCIENTIFICA,#N/D,,
99689908,TITOLO CONSEGUITO,Des,DESIGN DELLA COMUNICAZIONE,SCIENTIFICA,#N/D,,
99662103,TITOLO CONSEGUITO,Ing - Civ,INGEGNERIA CIVILE,CLASSICA,#N/D,,
99655087,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA MECCANICA,TECNICA INDUSTRIALE,#N/D,,
99680492,TITOLO CONSEGUITO,Ing - Civ,INGEGNERIA CIVILE,CLASSICA,#N/D,,
99673251,TITOLO CONSEGUITO,Arc - Urb - Cost,URBANISTICA,SCIENTIFICA,TITOLO CONSEGUITO,Arc - Urb - Cost,PIANIFICAZIONE URBANA E POLITICHE TERRITORIALI
99608520,RINUNCIA AGLI STUDI,Ing Ind - Inf,INGEGNERIA INFORMATICA,SCIENTIFICA,#N/D,,
99897782,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA AEROSPAZIALE,SCIENTIFICA,#N/D,,
99694477,DECADUTO,Ing Ind - Inf,INGEGNERIA ENERGETICA,SCIENTIFICA,#N/D,,
99625778,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA MECCANICA,SCIENTIFICA,#N/D,,
99605522,DECADUTO,Ing Ind - Inf,INGEGNERIA INFORMATICA,PROFESSIONALE (QUINQUENNALE),#N/D,,
99624733,RINUNCIA AGLI STUDI,Des,DESIGN DEGLI INTERNI,CLASSICA,#N/D,,
99719904,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,ARTISTICA (QUINQUENNALE),#N/D,,
99647476,TITOLO CONSEGUITO,Ing - Civ,INGEGNERIA CIVILE,SCIENTIFICA,TITOLO CONSEGUITO,Ing - Civ,INGEGNERIA CIVILE
99619302,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,ARTISTICA (QUINQUENNALE),#N/D,,
99594041,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA DELL'AUTOMAZIONE,TECNICA INDUSTRIALE,#N/D,,
99718689,DECADUTO,Des,DISEGNO INDUSTRIALE,TECNICA INDUSTRIALE,#N/D,,
99722943,TITOLO CONSEGUITO,Arc - Urb - Cost,URBANISTICA,SCIENTIFICA,#N/D,,
99818831,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA MECCANICA,TECNICA INDUSTRIALE,#N/D,,
99932494,CONGEDATO,Ing Ind - Inf,INGEGNERIA DELLE TELECOMUNICAZIONI,TECNICA INDUSTRIALE,#N/D,,
99741340,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA AEROSPAZIALE,SCIENTIFICA,#N/D,,
99654182,RINUNCIA AGLI STUDI,Ing Ind - Inf,INGEGNERIA MATEMATICA,SCIENTIFICA,#N/D,,
99594882,RINUNCIA AGLI STUDI,Arc - Urb - Cost,INGEGNERIA DELL' EDILIZIA,SCIENTIFICA,#N/D,,
99662779,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,SCIENTIFICA,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA
99692834,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE,SCIENTIFICA,#N/D,,
99597641,RINUNCIA AGLI STUDI,Arc - Urb - Cost,URBANISTICA,SCIENTIFICA,#N/D,,
99659001,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA MATEMATICA,SCIENTIFICA,#N/D,,
99660001,DECADUTO,Ing Ind - Inf,INGEGNERIA AEROSPAZIALE,SCIENTIFICA,#N/D,,
99656931,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA BIOMEDICA,SCIENTIFICA,#N/D,,
99712305,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA MECCANICA,SCIENTIFICA,#N/D,,
99653056,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA BIOMEDICA,CLASSICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA BIOMEDICA
99689121,TITOLO CONSEGUITO,Des,DESIGN DEGLI INTERNI,ARTISTICA (QUINQUENNALE),#N/D,,
99711377,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ENERGETICA,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ENERGETICA
99889411,DECADUTO,Ing Ind - Inf,INGEGNERIA AEROSPAZIALE,TECNICA AERONAUTICA,#N/D,,
99661672,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ENERGETICA,SCIENTIFICA,#N/D,,
99671409,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ENERGETICA,CLASSICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ENERGETICA
99915708,DECADUTO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,TECNICA PER GEOMETRI,#N/D,,
99705799,DECADUTO,Ing - Civ,INGEGNERIA PER L'AMBIENTE E IL TERRITORIO,SCIENTIFICA,#N/D,,
99695858,TITOLO CONSEGUITO,Arc - Urb - Cost,INGEGNERIA DELL' EDILIZIA,CLASSICA,TITOLO CONSEGUITO,Arc - Urb - Cost,INGEGNERIA DEI SISTEMI EDILIZI
99709833,RINUNCIA AGLI STUDI,Ing - Civ,INGEGNERIA CIVILE,CLASSICA,#N/D,,
99722509,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA AEROSPAZIALE,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA DELLA PREVENZIONE E DELLA SICUREZZA NELL'INDUSTRIA DI PROCESSO
99610309,RINUNCIA AGLI STUDI,Ing Ind - Inf,INGEGNERIA GESTIONALE,SCIENTIFICA,#N/D,,
99608574,CONGEDATO,Ing Ind - Inf,INGEGNERIA MECCANICA,SCIENTIFICA,#N/D,,
99595549,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA INFORMATICA,TECNICA INDUSTRIALE,#N/D,,
99620936,DECADUTO,Ing Ind - Inf,INGEGNERIA INFORMATICA,SCIENTIFICA,#N/D,,
99672883,RINUNCIA AGLI STUDI,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,ARTISTICA (QUINQUENNALE),#N/D,,
99660962,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE
99657167,RINUNCIA AGLI STUDI,Ing Ind - Inf,INGEGNERIA BIOMEDICA,SCIENTIFICA,#N/D,,
99659334,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA DEI MATERIALI E DELLE NANOTECNOLOGIE,SCIENTIFICA,#N/D,,
99743331,DECADUTO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,ARTISTICA - SEZIONE II,#N/D,,
99622468,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,SCIENTIFICA,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA - ARCHITETTURA DELLE COSTRUZIONI
99625664,RINUNCIA AGLI STUDI,Ing Ind - Inf,INGEGNERIA AEROSPAZIALE,TECNICA IND/LE - ARTI GRAFICHE,#N/D,,
99656580,DECADUTO,Ing Ind - Inf,INGEGNERIA ENERGETICA,CLASSICA,#N/D,,
99740725,DECADUTO,Ing Ind - Inf,INGEGNERIA GESTIONALE,SCIENTIFICA,#N/D,,
99737047,DECADUTO,Ing Ind - Inf,INGEGNERIA DELLE TELECOMUNICAZIONI,TECNICA INDUSTRIALE,#N/D,,
99694851,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA BIOMEDICA,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA BIOMEDICA
99696472,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA DELLE TELECOMUNICAZIONI,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA DELLE TELECOMUNICAZIONI
99657754,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ELETTRONICA,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA ELETTRONICA
99678130,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE
99676360,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA AEROSPAZIALE,TECNICA AERONAUTICA,#N/D,,
99624297,TITOLO CONSEGUITO,Des,DESIGN DELLA COMUNICAZIONE,PROFESSIONALE (QUINQUENNALE),TITOLO CONSEGUITO,Des,PRODUCT SERVICE SYSTEM DESIGN
99679860,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA BIOMEDICA,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA BIOMEDICA
99708779,DECADUTO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,SCIENTIFICA,#N/D,,
99676329,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA MECCANICA,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA MECCANICA
99694098,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA INFORMATICA,SCIENTIFICA,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA GESTIONALE
99802654,DECADUTO,Ing Ind - Inf,INGEGNERIA GESTIONALE,SCIENTIFICA,#N/D,,
99672259,TITOLO CONSEGUITO,Arc - Urb - Cost,SCIENZE DELL'ARCHITETTURA,ARTISTICA (QUINQUENNALE),TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA
99659577,TITOLO CONSEGUITO,Ing Ind - Inf,INGEGNERIA MECCANICA,SCIENTIFICA,#N/D,,
99690904,TITOLO CONSEGUITO,Arc - Urb - Cost,ARCHITETTURA AMBIENTALE,SCIENTIFICA,#N/D,,
